Sample	Kingdom	Phylum	Class_taxa	Order_taxa	Family	Genus	Relative_abundance
204_v4	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Adlercreutzia	0
204_v4	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Atopobium	0
204_v4	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Collinsella	0.002145156
204_v4	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Eggerthella	0
204_v4	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Slackia	5.36289e-4
204_v4	Bacteria	Actinobacteria	Thermoleophilia	Solirubrobacterales	NA	NA	0
204_v4	Bacteria	Aquificae	Aquificae	Aquificales	Aquificaceae	NA	0
204_v4	Bacteria	Bacteroidetes	NA	NA	NA	NA	0
204_v4	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Other	Other	0
204_v4	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	NA	NA	0
204_v4	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	0.111011798
204_v4	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	Parabacteroides	0.013764748
204_v4	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	Porphyromonas	0
204_v4	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	0.037003933
204_v4	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Rikenellaceae	Other	0
204_v4	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Rikenellaceae	NA	0.007686807
204_v4	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Rikenellaceae	AF12	0
204_v4	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes	1.78763e-4
204_v4	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	S24-7	NA	1.78763e-4
204_v4	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Barnesiellaceae	NA	0.014837326
204_v4	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Odoribacteraceae	Butyricimonas	8.93815e-4
204_v4	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Odoribacteraceae	Odoribacter	0
204_v4	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Paraprevotellaceae	NA	0
204_v4	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Paraprevotellaceae	CF231	0
204_v4	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Paraprevotellaceae	Paraprevotella	0.00303897
204_v4	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Paraprevotellaceae	YRC22	0
204_v4	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Paraprevotellaceae	Prevotella	1.78763e-4
204_v4	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Other	0
204_v4	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Weeksellaceae	NA	0
204_v4	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	Sphingobacteriaceae	Pedobacter	0
204_v4	Bacteria	Chloroflexi	Thermomicrobia	JG30-KF-CM45	NA	NA	0
204_v4	Bacteria	Cyanobacteria	4C0d-2	YS2	NA	NA	1.78763e-4
204_v4	Bacteria	Cyanobacteria	Chloroplast	Streptophyta	NA	NA	0
204_v4	Bacteria	Elusimicrobia	Elusimicrobia	Elusimicrobiales	Elusimicrobiaceae	NA	0
204_v4	Bacteria	Elusimicrobia	Elusimicrobia	Elusimicrobiales	Elusimicrobiaceae	Elusimicrobium	0
204_v4	Bacteria	Firmicutes	Other	Other	Other	Other	0
204_v4	Bacteria	Firmicutes	Bacilli	Other	Other	Other	0
204_v4	Bacteria	Firmicutes	Bacilli	Bacillales	Other	Other	1.78763e-4
204_v4	Bacteria	Firmicutes	Bacilli	Bacillales	NA	NA	0
204_v4	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Other	0
204_v4	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	NA	0
204_v4	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Anoxybacillus	0
204_v4	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	0
204_v4	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Geobacillus	0
204_v4	Bacteria	Firmicutes	Bacilli	Bacillales	Listeriaceae	Other	0
204_v4	Bacteria	Firmicutes	Bacilli	Bacillales	Paenibacillaceae	Cohnella	0
204_v4	Bacteria	Firmicutes	Bacilli	Bacillales	Paenibacillaceae	Paenibacillus	0
204_v4	Bacteria	Firmicutes	Bacilli	Bacillales	Planococcaceae	NA	0
204_v4	Bacteria	Firmicutes	Bacilli	Bacillales	Planococcaceae	Lysinibacillus	0
204_v4	Bacteria	Firmicutes	Bacilli	Bacillales	Planococcaceae	Sporosarcina	0
204_v4	Bacteria	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Other	0
204_v4	Bacteria	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Jeotgalicoccus	0
204_v4	Bacteria	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	8.93815e-4
204_v4	Bacteria	Firmicutes	Bacilli	Gemellales	Gemellaceae	NA	0
204_v4	Bacteria	Firmicutes	Bacilli	Gemellales	Gemellaceae	Gemella	0
204_v4	Bacteria	Firmicutes	Bacilli	Lactobacillales	Other	Other	0
204_v4	Bacteria	Firmicutes	Bacilli	Lactobacillales	NA	NA	0
204_v4	Bacteria	Firmicutes	Bacilli	Lactobacillales	Aerococcaceae	Other	0
204_v4	Bacteria	Firmicutes	Bacilli	Lactobacillales	Aerococcaceae	Facklamia	0
204_v4	Bacteria	Firmicutes	Bacilli	Lactobacillales	Carnobacteriaceae	Granulicatella	0
204_v4	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Other	1.78763e-4
204_v4	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	NA	0
204_v4	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	5.36289e-4
204_v4	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Vagococcus	0
204_v4	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	NA	0
204_v4	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	0
204_v4	Bacteria	Firmicutes	Bacilli	Lactobacillales	Leuconostocaceae	NA	0
204_v4	Bacteria	Firmicutes	Bacilli	Lactobacillales	Leuconostocaceae	Leuconostoc	0
204_v4	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	0
204_v4	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	8.93815e-4
204_v4	Bacteria	Firmicutes	Bacilli	Turicibacterales	Turicibacteraceae	Turicibacter	0.025026814
204_v4	Bacteria	Firmicutes	Clostridia	Clostridiales	Other	Other	0.016624955
204_v4	Bacteria	Firmicutes	Clostridia	Clostridiales	NA	NA	0.044154451
204_v4	Bacteria	Firmicutes	Clostridia	Clostridiales	Christensenellaceae	NA	0.009831963
204_v4	Bacteria	Firmicutes	Clostridia	Clostridiales	Christensenellaceae	Christensenella	0
204_v4	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Other	0.022881659
204_v4	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	NA	0.069002503
204_v4	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Caloramator	0
204_v4	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	0.016267429
204_v4	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	SMB53	7.15052e-4
204_v4	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Sarcina	0
204_v4	Bacteria	Firmicutes	Clostridia	Clostridiales	Dehalobacteriaceae	NA	0
204_v4	Bacteria	Firmicutes	Clostridia	Clostridiales	Dehalobacteriaceae	Dehalobacterium	3.57526e-4
204_v4	Bacteria	Firmicutes	Clostridia	Clostridiales	EtOH8	NA	0
204_v4	Bacteria	Firmicutes	Clostridia	Clostridiales	Eubacteriaceae	Anaerofustis	0
204_v4	Bacteria	Firmicutes	Clostridia	Clostridiales	Eubacteriaceae	Pseudoramibacter_Eubacterium	8.93815e-4
204_v4	Bacteria	Firmicutes	Clostridia	Clostridiales	Gracilibacteraceae	NA	0
204_v4	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Other	0.0048266
204_v4	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	NA	0.102788702
204_v4	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Anaerostipes	0.002502681
204_v4	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Blautia	0.0193064
204_v4	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Butyrivibrio	0
204_v4	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Clostridium	0
204_v4	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Coprococcus	0.011440829
204_v4	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Dorea	0.012334644
204_v4	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Epulopiscium	0
204_v4	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnobacterium	0
204_v4	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnospira	0.006077941
204_v4	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Pseudobutyrivibrio	0
204_v4	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Roseburia	3.57526e-4
204_v4	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Ruminococcus	8.93815e-4
204_v4	Bacteria	Firmicutes	Clostridia	Clostridiales	Peptococcaceae	NA	5.36289e-4
204_v4	Bacteria	Firmicutes	Clostridia	Clostridiales	Peptococcaceae	Desulfitobacter	0
204_v4	Bacteria	Firmicutes	Clostridia	Clostridiales	Peptococcaceae	Peptococcus	7.15052e-4
204_v4	Bacteria	Firmicutes	Clostridia	Clostridiales	Peptococcaceae	rc4-4	0
204_v4	Bacteria	Firmicutes	Clostridia	Clostridiales	Peptostreptococcaceae	Other	0
204_v4	Bacteria	Firmicutes	Clostridia	Clostridiales	Peptostreptococcaceae	NA	3.57526e-4
204_v4	Bacteria	Firmicutes	Clostridia	Clostridiales	Peptostreptococcaceae	Peptostreptococcus	0
204_v4	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Other	0
204_v4	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	0.166964605
204_v4	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Anaerotruncus	1.78763e-4
204_v4	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Butyricicoccus	0
204_v4	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Faecalibacterium	1.78763e-4
204_v4	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Oscillospira	0.003932785
204_v4	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcus	0.051662496
204_v4	Bacteria	Firmicutes	Clostridia	Clostridiales	Veillonellaceae	NA	0
204_v4	Bacteria	Firmicutes	Clostridia	Clostridiales	Veillonellaceae	Acidaminococcus	1.78763e-4
204_v4	Bacteria	Firmicutes	Clostridia	Clostridiales	Veillonellaceae	Anaerovibrio	0
204_v4	Bacteria	Firmicutes	Clostridia	Clostridiales	Veillonellaceae	Dialister	0.015731141
204_v4	Bacteria	Firmicutes	Clostridia	Clostridiales	Veillonellaceae	Megamonas	0
204_v4	Bacteria	Firmicutes	Clostridia	Clostridiales	Veillonellaceae	Megasphaera	5.36289e-4
204_v4	Bacteria	Firmicutes	Clostridia	Clostridiales	Veillonellaceae	Mitsuokella	0
204_v4	Bacteria	Firmicutes	Clostridia	Clostridiales	Veillonellaceae	Phascolarctobacterium	3.57526e-4
204_v4	Bacteria	Firmicutes	Clostridia	Clostridiales	Veillonellaceae	Succiniclasticum	0
204_v4	Bacteria	Firmicutes	Clostridia	Clostridiales	Veillonellaceae	Veillonella	0
204_v4	Bacteria	Firmicutes	Clostridia	Clostridiales	Mogibacteriaceae	NA	0.004111548
204_v4	Bacteria	Firmicutes	Clostridia	Clostridiales	Mogibacteriaceae	Mogibacterium	1.78763e-4
204_v4	Bacteria	Firmicutes	Clostridia	Clostridiales	Tissierellaceae	Anaerococcus	0
204_v4	Bacteria	Firmicutes	Clostridia	Clostridiales	Tissierellaceae	Finegoldia	0
204_v4	Bacteria	Firmicutes	Clostridia	Clostridiales	Tissierellaceae	Parvimonas	0
204_v4	Bacteria	Firmicutes	Clostridia	Clostridiales	Tissierellaceae	Tissierella_Soehngenia	0
204_v4	Bacteria	Firmicutes	Clostridia	Clostridiales	Tissierellaceae	ph2	0
204_v4	Bacteria	Firmicutes	Erysipelotrichi	Erysipelotrichales	Erysipelotrichaceae	NA	3.57526e-4
204_v4	Bacteria	Firmicutes	Erysipelotrichi	Erysipelotrichales	Erysipelotrichaceae	Allobaculum	0
204_v4	Bacteria	Firmicutes	Erysipelotrichi	Erysipelotrichales	Erysipelotrichaceae	Bulleidia	0
204_v4	Bacteria	Firmicutes	Erysipelotrichi	Erysipelotrichales	Erysipelotrichaceae	Catenibacterium	1.78763e-4
204_v4	Bacteria	Firmicutes	Erysipelotrichi	Erysipelotrichales	Erysipelotrichaceae	Clostridium	0
204_v4	Bacteria	Firmicutes	Erysipelotrichi	Erysipelotrichales	Erysipelotrichaceae	Coprobacillus	0
204_v4	Bacteria	Firmicutes	Erysipelotrichi	Erysipelotrichales	Erysipelotrichaceae	Holdemania	1.78763e-4
204_v4	Bacteria	Firmicutes	Erysipelotrichi	Erysipelotrichales	Erysipelotrichaceae	PSB-M-3	0
204_v4	Bacteria	Firmicutes	Erysipelotrichi	Erysipelotrichales	Erysipelotrichaceae	Sharpea	1.78763e-4
204_v4	Bacteria	Firmicutes	Erysipelotrichi	Erysipelotrichales	Erysipelotrichaceae	Eubacterium	1.78763e-4
204_v4	Bacteria	Firmicutes	Erysipelotrichi	Erysipelotrichales	Erysipelotrichaceae	cc_115	0
204_v4	Bacteria	Firmicutes	Erysipelotrichi	Erysipelotrichales	Erysipelotrichaceae	p-75-a5	0
204_v4	Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Cetobacterium	0
204_v4	Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Fusobacterium	0
204_v4	Bacteria	Lentisphaerae	Lentisphaeria	Victivallales	Victivallaceae	NA	0.001251341
204_v4	Bacteria	Proteobacteria	Alphaproteobacteria	RF32	NA	NA	0
204_v4	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Aurantimonadaceae	NA	0
204_v4	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Other	0
204_v4	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	mitochondria	Other	0
204_v4	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Novosphingobium	0
204_v4	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	0
204_v4	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	NA	0
204_v4	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Sutterella	5.36289e-4
204_v4	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Lautropia	0
